log_id,timestamp,cmdb_id,log_name,value
hZpzo38BDiVcQfZwOYOt,1647714710,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
k-NppX8BDiVcQfZw7jX0,1647747656,emailservice-0,log_emailservice-service_application,"severity: INFO, message: A request to send order confirmation email to someone@example.com has been received."
JK0upH8BDiVcQfZwPcyi,1647726966,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
gbNdpH8BDiVcQfZw4ERj,1647730087,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
YSRJpn8BDiVcQfZwZrRD,1647762299,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
RDJwpn8BDiVcQfZwImCQ,1647764838,frontend-0,log_frontend-service_application,"severity: debug, message: setting currency"
awHPpX8BDiVcQfZw1pjh,1647754333,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
ZzWDpn8BDiVcQfZwlhiP,1647766112,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
VI4Io38BDiVcQfZw36QN,1647707738,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=5309c6cc-6d1f-4cc7-baf2-9fbe6edcdcaf
1AfmpX8BDiVcQfZwB6hn,1647755788,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
pB84pn8BDiVcQfZwEZBb,1647761164,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
RwDLpX8BDiVcQfZwrEU9,1647754060,frontend-0,log_frontend-service_application,"severity: info, message: home"
iRUSpn8BDiVcQfZwd9BY,1647758701,cartservice-0,log_cartservice-service_application,     Request finished in 0.7467ms 200 application/grpc
XMDSpH8BDiVcQfZwaiW5,1647737725,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
Po0Ao38BDiVcQfZwweBY,1647707205,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
Uu2NpX8BDiVcQfZw2pRv,1647750010,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
ecX7pH8BDiVcQfZwSCfG,1647740404,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
PfavpX8BDiVcQfZwjngz,1647752218,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
uFcWp38BDiVcQfZwcQsY,1647775737,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
PVH8pn8BDiVcQfZwwCC6,1647774054,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
x7_LpH8BDiVcQfZwXCcV,1647737262,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
J-l7pX8BDiVcQfZw_xZf,1647748839,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
IRMKpn8BDiVcQfZw5z-d,1647758205,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
vR82pn8BDiVcQfZwki9q,1647761060,emailservice-1,log_emailservice-service_application,"severity: INFO, message: A request to send order confirmation email to someone@example.com has been received."
UyA9pn8BDiVcQfZwm_Wf,1647761527,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
CVs1p38BDiVcQfZwYJfm,1647777764,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
8XDip38BDiVcQfZw6ZKQ,1647789134,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['LS4PSXUNUM', '2ZYFJ3GM2N', '9SIQT8TOJO', 'L9ECAV7KIM', '1YMWWN1N4O']"
eC5hpn8BDiVcQfZwTwvM,1647763869,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=76312c6c-e931-4a03-9dc3-9c4c9d7c4cfb
-xMMpn8BDiVcQfZwQZTB,1647758292,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
MWyxp38BDiVcQfZwwTrt,1647785917,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
20ripn8BDiVcQfZwCFTk,1647772303,cartservice-0,log_cartservice-service_application,     Request finished in 0.589ms 200 application/grpc
-64xpH8BDiVcQfZwnE6C,1647727187,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
aqPRo38BDiVcQfZwO7QH,1647720867,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
p7FRpH8BDiVcQfZw0KCD,1647729297,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
fSlWpn8BDiVcQfZw298I,1647763182,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
qkripn8BDiVcQfZwFlnA,1647772308,frontend-0,log_frontend-service_application,"severity: debug, message: adding to cart"
YMLppH8BDiVcQfZwVmJS,1647739226,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=81e4ed7d-8b55-44b7-94ed-e9772ac57b22
gl9Mp38BDiVcQfZwQMJx,1647779264,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
T1kpp38BDiVcQfZw5fX9,1647777013,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
y228p38BDiVcQfZwkyY_,1647786624,cartservice-1,log_cartservice-service_application,     Request finished in 0.782ms 200 application/grpc
P2aBp38BDiVcQfZwMM3B,1647782733,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
io4Mo38BDiVcQfZwi__D,1647707980,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['0PUK6V6EV0', 'LS4PSXUNUM', '6E92ZMYYFZ', '66VCHSJNUP', 'OLJCESPC7Z']"
wakJpH8BDiVcQfZwOI23,1647724537,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
mr7HpH8BDiVcQfZw4aA_,1647737031,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
GTy5pn8BDiVcQfZwXbnx,1647769637,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
N1gdp38BDiVcQfZw6yiu,1647776228,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
0Kj9o38BDiVcQfZwJmNa,1647723746,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
WZVHo38BDiVcQfZwMG8l,1647711822,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
7p6eo38BDiVcQfZwxcjd,1647717563,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
yCtapn8BDiVcQfZwSk1M,1647763406,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
tKCro38BDiVcQfZw_g0T,1647718429,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=d4a63535-a37e-4c04-b3d4-ab8def25c91f
oh41pn8BDiVcQfZwwPZ-,1647761012,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
VPKgpX8BDiVcQfZwIzYG,1647751207,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
maXbo38BDiVcQfZw8QZP,1647721573,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
kQ_9pX8BDiVcQfZwd28O,1647757324,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
_xQNpn8BDiVcQfZwagHb,1647758369,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
YiRHpn8BDiVcQfZwXDH5,1647762167,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
cKTYo38BDiVcQfZwUafV,1647721335,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
zBIJpn8BDiVcQfZwHMrI,1647758086,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
zdMzpX8BDiVcQfZwuJap,1647744102,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
CkXTpn8BDiVcQfZwDwHU,1647771322,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
PGJgp38BDiVcQfZwWNhh,1647780581,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
rMgNpX8BDiVcQfZwocl5,1647741605,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
VDSApn8BDiVcQfZwxLTx,1647765929,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
GgflpX8BDiVcQfZw7aOM,1647755781,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
KgTYpX8BDiVcQfZwWzgh,1647754893,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
-LZ7pH8BDiVcQfZw9HI7,1647732058,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
GmaAp38BDiVcQfZwOqSL,1647782671,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
ucYFpX8BDiVcQfZwEbhc,1647741045,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
RvOjpX8BDiVcQfZw0CH5,1647751449,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
b77HpH8BDiVcQfZwepAl,1647737008,cartservice-0,log_cartservice-service_application,"ddItemAsync called with userId=1ae073a8-fa75-4c9f-b38b-8684d6880e33, productId=LS4PSXUNUM, quantity=10"
0_KfpX8BDiVcQfZwihAY,1647751167,frontend-0,log_frontend-service_application,"severity: info, message: order placed"
mFYQp38BDiVcQfZw1zU2,1647775369,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
43Djp38BDiVcQfZw37Xm,1647789201,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
7Rolpn8BDiVcQfZwt-11,1647759961,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
Xqfwo38BDiVcQfZwRS1F,1647722904,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
oA_8pX8BDiVcQfZw3EfC,1647757284,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
jbFUpH8BDiVcQfZwV_-y,1647729462,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ks8npX8BDiVcQfZwKkRm,1647743280,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', 'L9ECAV7KIM', '9SIQT8TOJO', '1YMWWN1N4O', '6E92ZMYYFZ']"
wdY-pX8BDiVcQfZwADa0,1647744775,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
9ZRDo38BDiVcQfZwtu2O,1647711593,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=288a6266-adb7-48fc-b1bf-f66a60ec0e45
Q19Jp38BDiVcQfZwZxSa,1647779078,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['6E92ZMYYFZ', '1YMWWN1N4O', 'LS4PSXUNUM', '9SIQT8TOJO', 'L9ECAV7KIM']"
IA_9pX8BDiVcQfZwuX-O,1647757340,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
GADMpX8BDiVcQfZw7M1C,1647754142,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
WDeTpn8BDiVcQfZwHhqJ,1647767130,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
JOp_pX8BDiVcQfZw7hpx,1647749097,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
2beIpH8BDiVcQfZwOawS,1647732864,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
-iZPpn8BDiVcQfZwedel,1647762698,cartservice-2,log_cartservice-service_application,     Request finished in 0.7563ms 200 application/grpc
u0TTpn8BDiVcQfZwCf3j,1647771320,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
mlMDp38BDiVcQfZwxisa,1647774514,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
Cabqo38BDiVcQfZwt6Iz,1647722541,cartservice-1,log_cartservice-service_application,     Request finished in 1.0223ms 200 application/grpc
QGeHp38BDiVcQfZwntQA,1647783157,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
amurp38BDiVcQfZwm6df,1647785514,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
-RQPpn8BDiVcQfZwIHFm,1647758481,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
AShTpn8BDiVcQfZwi3QA,1647762964,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/AddItem'
nj_Epn8BDiVcQfZwReeT,1647770352,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
sVcXp38BDiVcQfZwezLm,1647775804,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
twrvpX8BDiVcQfZwRAQn,1647756394,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
imZ_p38BDiVcQfZwFHCF,1647782595,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
13Lup38BDiVcQfZwlhmh,1647789902,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/AddItem'
Tfm3pX8BDiVcQfZwCZIF,1647752706,cartservice-2,log_cartservice-service_application,     Request finished in 0.779ms 200 application/grpc
app3o38BDiVcQfZwP-gi,1647714974,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
S40Bo38BDiVcQfZw6P4x,1647707284,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
LKj9o38BDiVcQfZwvXLD,1647723784,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
QipYpn8BDiVcQfZw17i5,1647763312,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
FKkMpH8BDiVcQfZwct2Q,1647724748,cartservice-2,log_cartservice-service_application,     Request finished in 0.7408ms 200 application/grpc
F3P9p38BDiVcQfZw5rqi,1647790906,cartservice-2,log_cartservice-service_application,     Request finished in 0.8662ms 200 application/grpc
kBsppn8BDiVcQfZw4fo6,1647760235,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
Nvi1pX8BDiVcQfZwB8EX,1647752576,cartservice-0,log_cartservice-service_application,     Request finished in 0.7832ms 200 application/grpc
31w7p38BDiVcQfZwcmTx,1647778161,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
RmRvp38BDiVcQfZwq44o,1647781585,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
78LppH8BDiVcQfZw0W4B,1647739258,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
LRwspn8BDiVcQfZwiqW0,1647760409,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
DlYTp38BDiVcQfZwraCc,1647775557,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
WWurp38BDiVcQfZwo6hG,1647785516,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
ZUngpn8BDiVcQfZw9fOp,1647772231,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
iIzvon8BDiVcQfZwnDSN,1647706083,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
2feypX8BDiVcQfZwXZ9D,1647752403,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
Z1YVp38BDiVcQfZwre-8,1647775687,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
xZyEo38BDiVcQfZwQy6j,1647715825,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
WFkjp38BDiVcQfZwmAM-,1647776599,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=af9f4fd3-6a25-47dc-b653-64c4e9657b4f
